Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000270  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    57   12531   12532   56.50000   56.83333   57.50000    67   12720   66.50000   66.50000   67.50000
0000271  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    57   12531   12532   56.50000   57.16667   57.50000    67   12720   66.50000   66.50000   67.50000
0000272  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    58   12532   12533   57.50000   57.50000   58.50000    67   12721   66.50000   66.50000   67.50000
0000273  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    58   12532   12533   57.50000   57.83333   58.50000    67   12721   66.50000   66.50000   67.50000
0000274  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    58   12532   12533   57.50000   58.16667   58.50000    67   12721   66.50000   66.50000   67.50000
0000275  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    59   12533   12534   58.50000   58.50000   59.50000    67   12722   66.50000   66.50000   67.50000
0000276  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    59   12533   12534   58.50000   58.83333   59.50000    67   12722   66.50000   66.50000   67.50000
0000277  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    59   12533   12534   58.50000   59.16667   59.50000    67   12722   66.50000   66.50000   67.50000
0000278  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    60   12534   12535   59.50000   59.50000   60.50000    67   12723   66.50000   66.50000   67.50000
0000279  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    60   12534   12535   59.50000   59.83333   60.50000    67   12723   66.50000   66.50000   67.50000
0000280  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60   12534   12535   59.50000   60.16667   60.50000    67   12723   66.50000   66.50000   67.50000
0000281  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61   12535   12536   60.50000   60.50000   61.50000    67   12724   66.50000   66.50000   67.50000
0000282  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61   12535   12536   60.50000   60.83333   61.50000    67   12724   66.50000   66.50000   67.50000
0000283  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61   12535   12536   60.50000   61.16667   61.50000    67   12724   66.50000   66.50000   67.50000
0000284  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    62   12536   12537   61.50000   61.50000   62.50000    67   12725   66.50000   66.50000   67.50000
0000285  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    62   12536   12537   61.50000   61.83333   62.50000    67   12725   66.50000   66.50000   67.50000
0000286  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    62   12536   12537   61.50000   62.16667   62.50000    67   12725   66.50000   66.50000   67.50000
0000287  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    63   12537   12538   62.50000   62.50000   63.50000    67   12726   66.50000   66.50000   67.50000
0000288  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    63   12537   12538   62.50000   62.83333   63.50000    67   12726   66.50000   66.50000   67.50000
0000289  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    63   12537   12538   62.50000   63.16667   63.50000    67   12726   66.50000   66.50000   67.50000
0000290  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    64   12538   12539   63.50000   63.50000   64.50000    67   12727   66.50000   66.50000   67.50000
0000291  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   12538   12539   63.50000   63.83333   64.50000    67   12727   66.50000   66.50000   67.50000
0000292  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    64   12538   12539   63.50000   64.16667   64.50000    67   12727   66.50000   66.50000   67.50000
0000293  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    65   12539   12540   64.50000   64.50000   65.50000    67   12728   66.50000   66.50000   67.50000
0000294  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    65   12539   12540   64.50000   64.83333   65.50000    67   12728   66.50000   66.50000   67.50000
0000295  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    65   12539   12540   64.50000   65.16667   65.50000    67   12728   66.50000   66.50000   67.50000
0000296  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    66   12540   12541   65.50000   65.50000   66.50000    67   12729   66.50000   66.50000   67.50000
0000297  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    66   12540   12541   65.50000   65.83333   66.50000    67   12729   66.50000   66.50000   67.50000
0000298  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    66   12540   12541   65.50000   66.16667   66.50000    67   12729   66.50000   66.50000   67.50000
0000299  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    67   12541   12542   66.50000   66.50000   67.50000    67   12730   66.50000   66.50000   67.50000
0000300  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    67   12541   12542   66.50000   66.83333   67.50000    67   12730   66.50000   66.50000   67.50000
0000301  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    67   12541   12542   66.50000   67.16667   67.50000    67   12730   66.50000   66.50000   67.50000
0000302  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    68   12542   12543   67.50000   67.50000   68.50000    67   12731   66.50000   66.50000   67.50000
0000303  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    68   12542   12543   67.50000   67.83333   68.50000    67   12731   66.50000   66.50000   67.50000
0000304  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    68   12542   12543   67.50000   68.16667   68.50000    67   12731   66.50000   66.50000   67.50000
0000305  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    69   12543   12544   68.50000   68.50000   69.50000    67   12732   66.50000   66.50000   67.50000
0000306  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    69   12543   12544   68.50000   68.83333   69.50000    67   12732   66.50000   66.50000   67.50000
0000307  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    69   12543   12544   68.50000   69.16667   69.50000    67   12732   66.50000   66.50000   67.50000
0000308  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    70   12544   12545   69.50000   69.50000   70.50000    67   12733   66.50000   66.50000   67.50000
0000309  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    70   12544   12545   69.50000   69.83333   70.50000    67   12733   66.50000   66.50000   67.50000
0000310  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    70   12544   12545   69.50000   70.16667   70.50000    67   12733   66.50000   66.50000   67.50000
0000311  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    71   12545   12546   70.50000   70.50000   71.50000    67   12734   66.50000   66.50000   67.50000
0000312  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    71   12545   12546   70.50000   70.83333   71.50000    67   12734   66.50000   66.50000   67.50000
0000313  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    71   12545   12546   70.50000   71.16667   71.50000    67   12734   66.50000   66.50000   67.50000
0000314  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    72   12546   12547   71.50000   71.50000   72.50000    67   12735   66.50000   66.50000   67.50000
0000315  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    72   12546   12547   71.50000   71.83333   72.50000    67   12735   66.50000   66.50000   67.50000
0000316  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    72   12546   12547   71.50000   72.16667   72.50000    67   12735   66.50000   66.50000   67.50000
0000317  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    73   12547   12548   72.50000   72.50000   73.50000    67   12736   66.50000   66.50000   67.50000
0000318  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    73   12547   12548   72.50000   72.83333   73.50000    67   12736   66.50000   66.50000   67.50000
0000319  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    73   12547   12548   72.50000   73.16667   73.50000    67   12736   66.50000   66.50000   67.50000
0000320  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    74   12548   12549   73.50000   73.50000   74.50000    67   12737   66.50000   66.50000   67.50000
0000321  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    74   12548   12549   73.50000   73.83333   74.50000    67   12737   66.50000   66.50000   67.50000
0000322  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    74   12548   12549   73.50000   74.16667   74.50000    67   12737   66.50000   66.50000   67.50000
0000323  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    75   12549   12550   74.50000   74.50000   75.50000    67   12738   66.50000   66.50000   67.50000
0000324  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    75   12549   12550   74.50000   74.83333   75.50000    67   12738   66.50000   66.50000   67.50000
0000325  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    75   12549   12550   74.50000   75.16667   75.50000    67   12738   66.50000   66.50000   67.50000
0000326  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    76   12550   12551   75.50000   75.50000   76.50000    67   12739   66.50000   66.50000   67.50000
0000327  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    76   12550   12551   75.50000   75.83333   76.50000    67   12739   66.50000   66.50000   67.50000
0000328  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    76   12550   12551   75.50000   76.16667   76.50000    67   12739   66.50000   66.50000   67.50000
0000329  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    77   12551   12552   76.50000   76.50000   77.50000    67   12740   66.50000   66.50000   67.50000
0000330  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    77   12551   12552   76.50000   76.83333   77.50000    67   12740   66.50000   66.50000   67.50000
0000331  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    77   12551   12552   76.50000   77.16667   77.50000    67   12740   66.50000   66.50000   67.50000
0000332  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    78   12552   12553   77.50000   77.50000   78.50000    67   12741   66.50000   66.50000   67.50000
0000333  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    78   12552   12553   77.50000   77.83333   78.50000    67   12741   66.50000   66.50000   67.50000
0000334  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    78   12552   12553   77.50000   78.16667   78.50000    67   12741   66.50000   66.50000   67.50000
0000335  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    79   12553   12554   78.50000   78.50000   79.50000    67   12742   66.50000   66.50000   67.50000
0000336  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   12553   12554   78.50000   78.83333   79.50000    67   12742   66.50000   66.50000   67.50000
0000337  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    79   12553   12554   78.50000   79.16667   79.50000    67   12742   66.50000   66.50000   67.50000
0000338  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    80   12554   12555   79.50000   79.50000   80.50000    67   12743   66.50000   66.50000   67.50000
0000339  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   12554   12555   79.50000   79.83333   80.50000    67   12743   66.50000   66.50000   67.50000
0000340  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    80   12554   12555   79.50000   80.16667   80.50000    67   12743   66.50000   66.50000   67.50000
0000341  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    81   12555   12556   80.50000   80.50000   81.50000    67   12744   66.50000   66.50000   67.50000
0000342  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   12555   12556   80.50000   80.83333   81.50000    67   12744   66.50000   66.50000   67.50000
0000343  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   12555   12556   80.50000   81.16667   81.50000    67   12744   66.50000   66.50000   67.50000
0000344  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   12556   12557   81.50000   81.50000   82.50000    67   12745   66.50000   66.50000   67.50000
0000345  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   12556   12557   81.50000   81.83333   82.50000    67   12745   66.50000   66.50000   67.50000
0000346  4.44444e-01  2.22222e-01  1.11111e-01  0.00000e+00  7.77778e-01    44   12518   12519   43.50000   43.83333   44.50000    67   12707   66.50000   66.83333   67.50000
0000347  2.22222e-01  4.44444e-01  2.22222e-01  0.00000e+00  8.88889e-01    44   12518   12519   43.50000   44.16667   44.50000    67   12707   66.50000   66.83333   67.50000
0000348  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   12519   12520   44.50000   44.50000   45.50000    67   12708   66.50000   66.83333   67.50000
0000349  4.44444e-01  0.00000e+00  1.11111e-01  2.22222e-01  7.77778e-01    45   12519   12520   44.50000   44.83333   45.50000    67   12708   66.50000   66.83333   67.50000
0000350  2.22222e-01  0.00000e+00  2.22222e-01  1.11111e-01  5.55556e-01    45   12519   12520   44.50000   45.16667   45.50000    67   12708   66.50000   66.83333   67.50000
0000351  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    46   12520   12521   45.50000   45.50000   46.50000    67   12709   66.50000   66.83333   67.50000
0000352  0.00000e+00  0.00000e+00  1.11111e-01  2.22222e-01  3.33333e-01    46   12520   12521   45.50000   45.83333   46.50000    67   12709   66.50000   66.83333   67.50000
0000353  0.00000e+00  0.00000e+00  2.22222e-01  1.11111e-01  3.33333e-01    46   12520   12521   45.50000   46.16667   46.50000    67   12709   66.50000   66.83333   67.50000
0000354  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    47   12521   12522   46.50000   46.50000   47.50000    67   12710   66.50000   66.83333   67.50000
0000355  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    47   12521   12522   46.50000   46.83333   47.50000    67   12710   66.50000   66.83333   67.50000
0000356  0.00000e+00  4.44444e-01  2.22222e-01  1.11111e-01  7.77778e-01    47   12521   12522   46.50000   47.16667   47.50000    67   12710   66.50000   66.83333   67.50000
0000357  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    48   12522   12523   47.50000   47.50000   48.50000    67   12711   66.50000   66.83333   67.50000
0000358  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    48   12522   12523   47.50000   47.83333   48.50000    67   12711   66.50000   66.83333   67.50000
0000359  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    48   12522   12523   47.50000   48.16667   48.50000    67   12711   66.50000   66.83333   67.50000
0000360  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    49   12523   12524   48.50000   48.50000   49.50000    67   12712   66.50000   66.83333   67.50000
0000361  4.44444e-01  0.00000e+00  1.11111e-01  2.22222e-01  7.77778e-01    49   12523   12524   48.50000   48.83333   49.50000    67   12712   66.50000   66.83333   67.50000
0000362  2.22222e-01  0.00000e+00  2.22222e-01  1.11111e-01  5.55556e-01    49   12523   12524   48.50000   49.16667   49.50000    67   12712   66.50000   66.83333   67.50000
0000363  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    50   12524   12525   49.50000   49.50000   50.50000    67   12713   66.50000   66.83333   67.50000
0000364  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    50   12524   12525   49.50000   49.83333   50.50000    67   12713   66.50000   66.83333   67.50000
0000365  0.00000e+00  4.44444e-01  2.22222e-01  1.11111e-01  7.77778e-01    50   12524   12525   49.50000   50.16667   50.50000    67   12713   66.50000   66.83333   67.50000
0000366  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    51   12525   12526   50.50000   50.50000   51.50000    67   12714   66.50000   66.83333   67.50000
0000367  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    51   12525   12526   50.50000   50.83333   51.50000    67   12714   66.50000   66.83333   67.50000
0000368  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    51   12525   12526   50.50000   51.16667   51.50000    67   12714   66.50000   66.83333   67.50000
0000369  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    52   12526   12527   51.50000   51.50000   52.50000    67   12715   66.50000   66.83333   67.50000
0000370  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    52   12526   12527   51.50000   51.83333   52.50000    67   12715   66.50000   66.83333   67.50000
0000371  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    52   12526   12527   51.50000   52.16667   52.50000    67   12715   66.50000   66.83333   67.50000
0000372  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    53   12527   12528   52.50000   52.50000   53.50000    67   12716   66.50000   66.83333   67.50000
0000373  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    53   12527   12528   52.50000   52.83333   53.50000    67   12716   66.50000   66.83333   67.50000
0000374  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    53   12527   12528   52.50000   53.16667   53.50000    67   12716   66.50000   66.83333   67.50000
0000375  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    54   12528   12529   53.50000   53.50000   54.50000    67   12717   66.50000   66.83333   67.50000
0000376  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    54   12528   12529   53.50000   53.83333   54.50000    67   12717   66.50000   66.83333   67.50000
0000377  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    54   12528   12529   53.50000   54.16667   54.50000    67   12717   66.50000   66.83333   67.50000
0000378  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    55   12529   12530   54.50000   54.50000   55.50000    67   12718   66.50000   66.83333   67.50000
0000379  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    55   12529   12530   54.50000   54.83333   55.50000    67   12718   66.50000   66.83333   67.50000
0000380  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    55   12529   12530   54.50000   55.16667   55.50000    67   12718   66.50000   66.83333   67.50000
0000381  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    56   12530   12531   55.50000   55.50000   56.50000    67   12719   66.50000   66.83333   67.50000
0000382  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    56   12530   12531   55.50000   55.83333   56.50000    67   12719   66.50000   66.83333   67.50000
0000383  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    56   12530   12531   55.50000   56.16667   56.50000    67   12719   66.50000   66.83333   67.50000
0000384  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    57   12531   12532   56.50000   56.50000   57.50000    67   12720   66.50000   66.83333   67.50000
0000385  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    57   12531   12532   56.50000   56.83333   57.50000    67   12720   66.50000   66.83333   67.50000
0000386  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    57   12531   12532   56.50000   57.16667   57.50000    67   12720   66.50000   66.83333   67.50000
0000387  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    58   12532   12533   57.50000   57.50000   58.50000    67   12721   66.50000   66.83333   67.50000
0000388  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58   12532   12533   57.50000   57.83333   58.50000    67   12721   66.50000   66.83333   67.50000
0000389  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58   12532   12533   57.50000   58.16667   58.50000    67   12721   66.50000   66.83333   67.50000
0000390  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59   12533   12534   58.50000   58.50000   59.50000    67   12722   66.50000   66.83333   67.50000
0000391  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59   12533   12534   58.50000   58.83333   59.50000    67   12722   66.50000   66.83333   67.50000
0000392  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59   12533   12534   58.50000   59.16667   59.50000    67   12722   66.50000   66.83333   67.50000
0000393  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60   12534   12535   59.50000   59.50000   60.50000    67   12723   66.50000   66.83333   67.50000
0000394  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60   12534   12535   59.50000   59.83333   60.50000    67   12723   66.50000   66.83333   67.50000
0000395  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60   12534   12535   59.50000   60.16667   60.50000    67   12723   66.50000   66.83333   67.50000
0000396  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61   12535   12536   60.50000   60.50000   61.50000    67   12724   66.50000   66.83333   67.50000
0000397  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61   12535   12536   60.50000   60.83333   61.50000    67   12724   66.50000   66.83333   67.50000
0000398  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61   12535   12536   60.50000   61.16667   61.50000    67   12724   66.50000   66.83333   67.50000
0000399  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    62   12536   12537   61.50000   61.50000   62.50000    67   12725   66.50000   66.83333   67.50000
0000400  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    62   12536   12537   61.50000   61.83333   62.50000    67   12725   66.50000   66.83333   67.50000
0000401  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    62   12536   12537   61.50000   62.16667   62.50000    67   12725   66.50000   66.83333   67.50000
0000402  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    63   12537   12538   62.50000   62.50000   63.50000    67   12726   66.50000   66.83333   67.50000
0000403  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    63   12537   12538   62.50000   62.83333   63.50000    67   12726   66.50000   66.83333   67.50000
0000404  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    63   12537   12538   62.50000   63.16667   63.50000    67   12726   66.50000   66.83333   67.50000
0000405  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    64   12538   12539   63.50000   63.50000   64.50000    67   12727   66.50000   66.83333   67.50000
0000406  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    64   12538   12539   63.50000   63.83333   64.50000    67   12727   66.50000   66.83333   67.50000
0000407  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    64   12538   12539   63.50000   64.16667   64.50000    67   12727   66.50000   66.83333   67.50000
0000408  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    65   12539   12540   64.50000   64.50000   65.50000    67   12728   66.50000   66.83333   67.50000
0000409  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    65   12539   12540   64.50000   64.83333   65.50000    67   12728   66.50000   66.83333   67.50000
0000410  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    65   12539   12540   64.50000   65.16667   65.50000    67   12728   66.50000   66.83333   67.50000
0000411  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    66   12540   12541   65.50000   65.50000   66.50000    67   12729   66.50000   66.83333   67.50000
0000412  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    66   12540   12541   65.50000   65.83333   66.50000    67   12729   66.50000   66.83333   67.50000
0000413  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    66   12540   12541   65.50000   66.16667   66.50000    67   12729   66.50000   66.83333   67.50000
0000414  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    67   12541   12542   66.50000   66.50000   67.50000    67   12730   66.50000   66.83333   67.50000
0000415  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    67   12541   12542   66.50000   66.83333   67.50000    67   12730   66.50000   66.83333   67.50000
0000416  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    67   12541   12542   66.50000   67.16667   67.50000    67   12730   66.50000   66.83333   67.50000
0000417  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    68   12542   12543   67.50000   67.50000   68.50000    67   12731   66.50000   66.83333   67.50000
0000418  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    68   12542   12543   67.50000   67.83333   68.50000    67   12731   66.50000   66.83333   67.50000
0000419  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    68   12542   12543   67.50000   68.16667   68.50000    67   12731   66.50000   66.83333   67.50000
0000420  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    69   12543   12544   68.50000   68.50000   69.50000    67   12732   66.50000   66.83333   67.50000
0000421  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    69   12543   12544   68.50000   68.83333   69.50000    67   12732   66.50000   66.83333   67.50000
0000422  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    69   12543   12544   68.50000   69.16667   69.50000    67   12732   66.50000   66.83333   67.50000
0000423  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    70   12544   12545   69.50000   69.50000   70.50000    67   12733   66.50000   66.83333   67.50000
0000424  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    70   12544   12545   69.50000   69.83333   70.50000    67   12733   66.50000   66.83333   67.50000
0000425  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    70   12544   12545   69.50000   70.16667   70.50000    67   12733   66.50000   66.83333   67.50000
0000426  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    71   12545   12546   70.50000   70.50000   71.50000    67   12734   66.50000   66.83333   67.50000
0000427  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    71   12545   12546   70.50000   70.83333   71.50000    67   12734   66.50000   66.83333   67.50000
0000428  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    71   12545   12546   70.50000   71.16667   71.50000    67   12734   66.50000   66.83333   67.50000
